"統一編號","公司名稱","負責人","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"53067438","北吉五金興業有限公司","郭O生","高雄市鳥松區鳥松里水管路270巷9號1樓","500000"," "," ","核准設立","20250901035816"
"53067628","利其有限公司","張O甫","新北市中和區新生街30巷22之2號","1000000"," "," ","核准設立","20250901035816"
"53067731","馥逸開發有限公司","林O黎","雲林縣斗六市信義里太平路7號12樓之4","150000"," "," ","核准設立","20250901035816"
"53070757","聯翔工具有限公司","洪O筠","高雄市新興區民生一路56號18樓之4","20000000"," "," ","核准設立","20250901035816"
"53071448","群際有限公司","沈O儒","基隆市中正區和一路59號","3000000"," "," ","核准設立","20250901035816"
"53072376","雅陛亞國際商務有限公司","何O順","臺中市西屯區大福里長安路二段287號3樓","100000"," "," ","核准設立","20250901035816"
"53072734","慶昇鐘錶股份有限公司","張O泰","臺南市新營區延平路11號","10000000","10000000"," ","核准設立","20250901035816"
"53074938","龍成鐘錶股份有限公司","石O玲","新竹市東門街175號","20000000","20000000"," ","核准設立","20250901035816"
"53075084","慕果國際興業股份有限公司","陳O萍","臺中市西屯區福安里福安路55巷3號9樓之1","10000000","10000000"," ","核准設立","20250901035816"
"53077533","八畝良生醫科技有限公司","趙O屏","臺中市北區中清路一段372號4樓","10000000"," "," ","核准設立，但已命令解散","20250901035816"
"53078316","高鍴國際貿易有限公司","李O哲","高雄市三民區十全三路58號","2000000"," "," ","核准設立","20250901035816"
"53079547","毅加國際有限公司","","臺北市大安區忠孝東路3段217巷5弄18號2樓","250000"," "," ","解散","20250901035816"
"53079602","大口心一創意有限公司","連O華","臺北市文山區羅斯福路5段17號2樓","500000"," "," ","核准設立","20250901035816"
"53080777","椅子工作室有限公司","林O寬","臺北市松山區民權東路3段144號9樓","1000000"," "," ","核准設立","20250901035816"
"53082183","曜震設計工程有限公司","蘇O儀","臺北市中山區合江街130巷13號1樓","1000000"," "," ","核准設立","20250901035816"
"53082368","利英德有限公司","","臺北市中山區濱江街152之6號","2000000"," "," ","解散","20250901035816"
"53082418","狄而達有限公司","江O志","臺北市大同區寧夏路6號2樓","1500000"," "," ","核准設立","20250901035816"
"53082873","快點購股份有限公司","謝O文","臺北市萬華區大理街132號","86000000","86000000"," ","核准設立","20250901035816"
"53082917","興隆鐘錶股份有限公司","黃O碧","臺北市文山區興隆路3段32號","8000000","8000000"," ","核准設立","20250901035816"
"53084035","富微爾數位科技有限公司","","臺北市中正區南昌路2段162號4樓","1000000"," "," ","解散","20250901035816"
"53085175","比得網路有限公司","","臺北市大安區敦化南路1段344號6樓","5000000"," "," ","解散","20250901035816"
"53085273","益莊鐘錶有限公司","陳O","臺北市文山區保儀路60號2樓","95000000"," "," ","核准設立","20250901035816"
"53085843","澳本川流行資訊有限公司","","臺北市萬華區環河南路2段250巷28弄34號1樓","1000000"," "," ","解散","20250901035816"
"53087096","棟天國際有限公司","沈O紘","臺北市中山區民權東路2段42號6樓","2000000"," "," ","核准設立","20250901035816"
"53087770","花蓮文化會館股份有限公司","邱O芸","花蓮縣吉安鄉華工六路62巷28號","500000000","361546800"," ","核准設立","20250901035816"
"53087808","茂喜生技企業有限公司","","臺北市內湖區基湖路35巷22號","18000000"," "," ","解散","20250901035816"
"53088406","好時光文創傳媒有限公司","陳O玲","臺北市大安區忠孝東路3段251巷4弄1號1樓","6000000"," "," ","核准設立","20250901035816"
"53088428","禾昌國際開發有限公司","林O辰","臺北市中正區金門街44巷7號","19200000"," "," ","核准設立","20250901035816"
"53088671","欣瑩國際有限公司","","新北市永和區中和路493之1號","1000000"," "," ","解散","20250901035816"
"53088932","寶時捷國際股份有限公司","鍾O棠","高雄市新興區民權一路251號11樓之1","10000000","10000000"," ","核准設立","20250901035816"
"53089094","海暘國際行銷有限公司","","臺北市內湖區瑞光路66巷23號5樓","60000"," "," ","廢止","20250901035816"
"53089221","玉山國際顧問股份有限公司","周O訓","臺北市士林區後港街141號4樓之1","50000000","50000000"," ","核准設立","20250901035816"
"53089524","凱頓斯設計有限公司","符O若","臺北市中正區南昌路2段112號6樓之7","1000000"," "," ","核准設立","20250901035816"
"53089664","昊鼎股份有限公司","葉O偉","新竹縣新豐鄉福興村7鄰圓山子116-2號五樓","5000000","5000000"," ","核准設立","20250901035816"
"53089952","大堂創意有限公司","陳O旭","臺北市中山區長安東路2段246號12樓(B室)","5000000"," "," ","核准設立","20250901035816"
"53090000","魔法媽媽有限公司","","臺北市萬華區中華路2段336號5樓之34","200000"," "," ","解散","20250901035816"
"53090557","花蓮海洋論壇股份有限公司","","花蓮縣吉安鄉南濱路一段503號","1000000","1000000"," ","解散","20250901035816"
"53090677","桂麗瑩黃金有限公司","山O聖","臺北市大安區敦化南路1段205號9樓之8","3000000"," "," ","核准設立","20250901035816"
"53091423","延松國際有限公司","鄭O琴","新北市新店區民權路95號10樓之2","8000000"," "," ","核准設立","20250901035816"
"53091444","席德琳國際有限公司","","臺北市信義區忠孝東路4段560號10樓之2","500000"," "," ","解散","20250901035816"
"53092112","芸淳有限公司","","屏東縣屏東市古松西巷637號","100000"," "," ","解散","20250901035816"
"53092268","揚傑國際有限公司","","臺北市北投區明德路153號1樓","1000000"," "," ","解散","20250901035816"
"53092400","晟汛有限公司","黃O晟","臺北市中山區新生北路2段31之1號2樓之3","20000000"," "," ","核准設立","20250901035816"
"53092470","富柏潤國際股份有限公司","梁O娟","臺北市中山區松江路439號2樓","20000000","3000000"," ","核准設立","20250901035816"
"53092719","芊奕國際行銷股份有限公司","梁O雯","新北市中和區中正路920號3樓","500000","500000"," ","核准設立","20250901035816"
"53092751","仲樂樂有限公司","","臺北市南港區忠孝東路6段6號6樓之2","1500000"," "," ","解散","20250901035816"
"53092892","兆吉設計有限公司","城O緯","臺北市大安區忠孝東路4段170巷6弄10號地下層","5000000"," "," ","核准設立","20250901035816"
"53093055","登豐澤建設實業有限公司","","臺北市信義區忠孝東路5段524巷1弄7號4樓","3190000"," "," ","廢止","20250901035816"
"53093359","宸毅企業有限公司","鄭O梅","臺中市霧峰區民生路39號3樓","1000000"," "," ","核准設立","20250901035816"
"53093597","翃甫企業有限公司","","臺北市大安區仁愛路3段29號8樓之1","2000000"," "," ","解散","20250901035816"
"53094006","欣澄品有限公司","林O芳","臺北市松山區長春路451號8樓","3000000"," "," ","核准設立","20250901035816"
"53094723","嘉利國際有限公司","","臺北市松山區八德路3段12巷52弄13號2樓","500000"," "," ","解散","20250901035816"
"53095011","鴻銳國際企業有限公司","","臺北市中正區松江路67號5樓","2000000"," "," ","解散","20250901035816"
"53095151","豐亞科技股份有限公司","林O建","臺北市南港區忠孝東路6段81巷2號3樓","3000000","3000000"," ","核准設立","20250901035816"
"53095504","布萊爾點字資源有限公司","","臺北市士林區承德路4段188號3樓","2300000"," "," ","解散","20250901035816"
"53095589","大想有限公司","陳O杰","臺北市文山區木柵路3段85號16樓","500000"," "," ","核准設立","20250901035816"
"53096709","和樂家居股份有限公司","何O容","臺北市內湖區新湖三路23號5樓","1000000000","800600000"," ","核准設立","20250901035816"
"53096840","俊逸國際有限公司","陳O翰","臺北市大安區安和路1段35號2樓之2","500000"," "," ","核准設立","20250901035816"
"53096877","華亞客戶資訊管理顧問股份有限公司","陳O玉","新北市新莊區新北大道4段173號2樓","6000000","6000000"," ","核准設立","20250901035816"
"53096905","好好生活家居家具股份有限公司","何O容","臺北市內湖區新湖三路23號5樓","330000000","67582990"," ","核准設立","20250901035816"
"53096932","愷家國際有限公司","","臺北市大安區和平東路2段18巷13弄3之3號","500000"," "," ","解散","20250901035816"
"53097073","銀界流行飾品有限公司","","臺北市萬華區峨眉街32號1樓","1000000"," "," ","解散","20250901035816"
"53097186","聯邦億達有限公司","施O國","臺北市中山區長安東路2段81號12樓","20000000"," "," ","核准設立","20250901035816"
"53098256","安德昇藝術拍賣有限公司","林O旭","臺北市大安區永康街75巷1之1號1樓","5000000"," "," ","核准設立","20250901035816"
"53098349","永瀅股份有限公司","","臺北市中山區長安西路6號3樓","5000000","5000000"," ","解散","20250901035816"
"53098523","豐恆國際有限公司","","臺北市大安區忠孝東路3段136號11樓之2","3500000"," "," ","解散","20250901035816"
"53099425","富芮國際有限公司","謝O傑","臺北市中山區樂群二路95號5樓之2","18000000"," "," ","核准設立","20250901035816"
"53099591","萃藝設計有限公司","","臺北市中山區南京東路1段13巷7弄2之6號1樓","500000"," "," ","解散","20250901035816"
"53100020","雲集貿易有限公司","卓O正","臺北市萬華區興義街55號1樓","2000000"," "," ","核准設立","20250901035816"
"53100078","台灣財茂國際有限公司","鄭O君","臺北市內湖區新湖一路97號2樓","85000000"," "," ","核准設立","20250901035816"
"53100160","美百國際有限公司","","臺北市中山區敬業一路128巷51號3樓之3","500000"," "," ","解散","20250901035816"
"53100252","采洋行銷股份有限公司","","臺北市中山區長春路17號4樓","1000000","1000000"," ","解散","20250901035816"
"53100324","綵瑩科技有限公司","","臺北市中山區新生北路1段47巷5號1樓","2000000"," "," ","解散","20250901035816"
"53100339","點石成金文創志業股份有限公司","郭O宇","臺北市內湖區南京東路6段495號8樓","11000000","11000000"," ","核准設立","20250901035816"
"53101843","合鈊國際有限公司","","臺北市大安區敦化南路1段233巷19號3樓","500000"," "," ","解散","20250901035816"
"53101885","君驫國際有限公司","","臺北市內湖區堤頂大道2段497號9樓之7","500000"," "," ","解散","20250901035816"
"53102012","靜進國際股份有限公司","傅O龍","臺北市內湖區基湖路3巷9號4樓","25000000","25000000"," ","核准設立","20250901035816"
"53102316","萱宜珠寶股份有限公司","鄭O宜","新北市中和區安樂路217巷17號4樓","2000000","2000000"," ","核准設立","20250901035816"
"53103440","文其有限公司","","桃園市大溪區仁德八街109號","500000"," "," ","解散","20250901035816"
"53104004","承輝國際行銷股份有限公司","江O弘","臺北市大安區敦化南路2段281號","5000000","5000000"," ","核准設立","20250901035816"
"53104953","黎妝服飾有限公司","","臺北市松山區南京東路5段291巷11號","200000"," "," ","解散","20250901035816"
"53105622","瑋琪現代精品有限公司","葉O瑋","臺北市松山區慶城街16巷16號1樓","1200000"," "," ","核准設立","20250901035816"
"53106474","經緯拓展股份有限公司","","臺北市信義區信義路4段415號12樓","500000","500000"," ","解散","20250901035816"
"53106559","利英德國際股份有限公司","","臺北市中山區濱江街152之6號2樓","2000000","2000000"," ","解散","20250901035816"
"53106615","夏汭有限公司","温O彤","臺北市松山區南京東路4段1號2樓","250000"," "," ","核准設立","20250901035816"
"53106988","媂頡國際股份有限公司","蕭O秋","臺北市信義區松山路130號7樓","5000000","5000000"," ","核准設立","20250901035816"
"53107109","國軒科技股份有限公司","王O文","新竹市東區東光路55號8樓之2","500000000","352188000"," ","核准設立","20250901035816"
"53108022","耶洛有限公司","","臺北市大安區和平東路2段107巷23弄10號","500000"," "," ","解散","20250901035816"
"53108120","法雅氏有限公司","黃O德","臺北市中山區敬業一路139號4樓之6","200000"," "," ","核准設立","20250901035816"
"53108389","億昌鐘錶股份有限公司","","臺北市松山區民生東路5段108號1樓","5000000","5000000"," ","解散","20250901035816"
"53108487","箱緹國際股份有限公司","","臺北市松山區民生東路3段113巷23號","2750000","2750000"," ","解散","20250901035816"
"53109182","新構想企業有限公司","","臺北市中正區杭州南路1段143巷20號4樓","1000000"," "," ","解散","20250901035816"
"53109471","華翼國際股份有限公司","陳O慶","桃園市龜山區中興里25鄰民族街4號","8000000","8000000"," ","核准設立","20250901035816"
"53109541","昊晅通路有限公司","","臺北市大安區忠孝東路4段166號12樓","5000000"," "," ","廢止","20250901035816"
"53109726","力新鐘錶股份有限公司","莊O玲","臺北市士林區忠誠路1段28號","90000000","90000000"," ","核准設立","20250901035816"
"53109900","毅達國際商務有限公司","陳O瑜","新北市樹林區佳園路1段80巷5弄21號(1樓)","666666"," "," ","核准設立","20250901035816"
"53110060","墣璞市集股份有限公司","施O助","臺北市內湖區行忠路66巷21號2樓","20000000","4828000"," ","核准設立","20250901035816"
"53110131","時分秒有限公司","","新北市三重區中正南路191號4樓","1000000"," "," ","廢止","20250901035816"
"53110300","台北亞利森國際股份有限公司","","臺北市大安區仁愛路4段151巷11號(1樓)","10000000","10000000"," ","廢止","20250901035816"
"53110532","灣的福股份有限公司","李O苑","臺北市中山區南京東路2段214巷8號1樓","5500000","5500000"," ","核准設立","20250901035816"
"53110625","鑫志股份有限公司","蔡O坤","新北市新店區寶橋路235巷120號7樓","27000000","27000000"," ","核准設立","20250901035816"
"53110759","成真圓有限公司","","臺北市中山區松江路289之702號","500000"," "," ","解散","20250901035816"
"53111568","愛銳國際股份有限公司","宋O瑩","臺北市松山區南京東路4段197號7樓","15000000","15000000"," ","核准設立","20250901035816"
"53111666","金順心有限公司","","臺北市士林區天母西路3號1樓之31","2000000"," "," ","廢止","20250901035816"
"53112969","永懋鐘錶有限公司","","臺北市大同區南京西路302巷12號","1000000"," "," ","解散","20250901035816"
"53112975","旺華光電科技股份有限公司","陳O毅","臺北市信義區和平東路3段207巷8號1樓","10000000","10000000"," ","核准設立","20250901035816"
"53113480","博斯生物科技有限公司","","臺北市信義區忠孝東路5段1之3號8樓","3000000"," "," ","解散","20250901035816"
"53113566","鴻統生活餐飲行銷有限公司","林O宇","臺北市松山區南京東路5段250巷18弄2-1號","5000000"," "," ","核准設立","20250901035816"
"53113691","唯達鐘錶有限公司","黃O龍","新北市土城區員林街7號","1000000"," "," ","核准設立","20250901035816"
"53114116","金大亨股份有限公司","鍾O慶","臺北市大安區信義路4段380號3樓","10000000","10000000"," ","核准設立","20250901035816"
"53114713","星傳媒有限公司","","新北市林口區中正路356號(1樓)","500000"," "," ","解散","20250901035816"
"53114729","奇薔傢飾有限公司","","臺北市信義區逸仙路36號","3000000"," "," ","解散","20250901035816"
"53115190","欣麗貿易有限公司","","臺北市信義區松德路159號19樓","5400000"," "," ","解散","20250901035816"
"53115635","石睿三時尚整體造型有限公司","","基隆市中山區西定里西定路300號","500000"," "," ","解散","20250901035816"
"53116228","天微實業股份有限公司","龐O達","新北市三重區光明路24號","5000000","5000000"," ","核准設立","20250901035816"
"53116579","正懋興業有限公司","","臺北市萬華區艋舺大道86巷22號","200000"," "," ","解散","20250901035816"
"53117232","有價智能開發股份有限公司","","臺北市大安區忠孝東路3段251巷3弄2號1樓","5000000","5000000"," ","廢止","20250901035816"
"53117649","興樂行國際有限公司","徐O敏","臺北市大安區泰順街38巷22號4樓","1000000"," "," ","核准設立","20250901035816"
"53117697","悅眠家居有限公司","林O梅","臺北市內湖區新湖二路26號(1樓)","1000000"," "," ","核准設立","20250901035816"
"53117922","吉昕有限公司","","臺北市內湖區內湖路1段691巷5號6樓","1000000"," "," ","解散","20250901035816"
"53121215","柏可實業有限公司","劉O群","臺北市中正區重慶南路1段1之2號(1樓)","28000000"," "," ","核准設立","20250901035816"
"53121290","廣豐聿國際有限公司","","臺北市中山區建國北路2段147號4樓之3","5000000"," "," ","廢止","20250901035816"
"53121334","拿奇多有限公司","","臺北市松山區復興北路57號16樓","200000"," "," ","解散","20250901035816"
"53121405","台灣金品物流有限公司","","金門縣金湖鎮新市里復興路1-1號","15000000"," "," ","廢止","20250901035816"
"53121593","群聖有限公司","","臺北市內湖區內湖路1段691巷5號6樓","1000000"," "," ","解散","20250901035816"
"53121989","鑫玥管理顧問有限公司","楊O珠","新北市新店區中央路127巷13號6樓之2","500000"," "," ","核准設立","20250901035816"
"53122039","台灣陽光數位製作有限公司","馬O英","臺北市信義區信義路5段150巷2號13樓之6","20000000"," "," ","核准設立","20250901035816"
"53122220","發爾發有限公司","魏O安","臺北市大安區敦化南路1段323號","6880000"," "," ","核准設立","20250901035816"
"53122636","諾華精品有限公司","","臺北市信義區信義路4段391號1樓","2500000"," "," ","解散","20250901035816"
"53123332","彥翔科技有限公司","林O琴","臺北市北投區大度路3段301巷28弄18號4樓","1000000"," "," ","核准設立","20250901035816"
"53124901","炫煬國際行銷股份有限公司","鍾O暘","臺北市中山區南京東路3段201號3樓","5000000","5000000"," ","核准設立","20250901035816"
"53125015","傳世行銷有限公司","李O潔","臺北市中山區長安東路2段171號10樓之4","1000000"," "," ","核准設立","20250901035816"
"53125351","達人精品有限公司","","臺北市萬華區西寧南路105號6樓之5","500000"," "," ","廢止","20250901035816"
"53125541","台大皮革實業有限公司","","新北市中和區連城路258號12樓之7","350000"," "," ","廢止","20250901035816"
"53125818","力龍國際貿易股份有限公司","楊O傑","臺北市士林區忠誠路1段28號1樓","200000000","115000000"," ","核准設立","20250901035816"
"53126268","畫新聞網路傳媒有限公司","","臺北市內湖區堤頂大道2段501號4樓","500000"," "," ","解散","20250901035816"
"53126458","晶鈺典藏有限公司","","臺北市南港區舊莊街1段145巷10號2樓","250000"," "," ","解散","20250901035816"
"53126909","筐禾企業有限公司","王O聖","臺北市大安區忠孝東路4段59號10樓之2","1680000"," "," ","核准設立","20250901035816"
"53127034","泰奇資訊有限公司","王O諶","新北市土城區中華路1段56巷19號2樓","5000000"," "," ","核准設立","20250901035816"
"53127061","藝發國際娛樂事業股份有限公司","","臺北市中山區民權東路3段35號11樓","55000000","55000000"," ","解散","20250901035816"
"53128759","光年文創有限公司","","臺北市松山區光復北路105號8樓","1500000"," "," ","解散","20250901035816"
"53129053","麗斯金有限公司","黃O寬","桃園市桃園區中正路1071號8樓之2","2000000"," "," ","核准設立","20250901035816"
"53129080","雲夢山丘股份有限公司","邱O芸","臺北市士林區至善路2段5號1樓","1000000","1000000"," ","核准設立","20250901035816"
"53129336","沁軒貿易有限公司","翁O緯","基隆市仁愛區同風里孝二路29巷17-2號(3樓)","5000000"," "," ","核准設立","20250901035816"
"53129342","龍展服務有限公司","吳O毅","新北市汐止區伯爵街10巷16號4樓","280000"," "," ","核准設立","20250901035816"
"53130018","佶通科技有限公司","","新竹縣竹北市十興里文孝街96號6樓","2500000"," "," ","解散","20250901035816"
"53130045","舜封科技有限公司","","臺中市南屯區文心路一段378號5樓之3","500000"," "," ","廢止","20250901035816"
"53130880","都會鐘錶有限公司","蕭O杰","桃園市中壢區永興里新生路45號(1樓)","1500000"," "," ","核准設立","20250901035816"
"53131109","福利讚有限公司","","南投縣埔里鎮枇杷里樹人路206號","300000"," "," ","廢止","20250901035816"
"53132634","安捷國際精密有限公司","","臺中市南屯區文心南一路29之1號","1125000"," "," ","解散","20250901035816"
"53134703","百榕國際開發有限公司","黃O祥","新竹縣竹北市東興里嘉興二街6號1樓","2000000"," "," ","核准設立","20250901035816"
"53135288","櫻明企業有限公司","廖O燁","新北市板橋區民生路1段59號10樓","2500000"," "," ","核准設立","20250901035816"
"53135457","恆耀健康科技股份有限公司","陳O泉","南投縣南投市永豐里工業北二路7號","95000000","95000000"," ","核准設立","20250901035816"
"53135484","楓馥國際事業股份有限公司","王O珍","屏東縣長治鄉德和村德和路8-7號1樓","11100000","11100000"," ","核准設立","20250901035816"
"53136630","亞奕光學有限公司","","臺南市安南區淵中里安中路4段154巷57弄45號1樓","300000"," "," ","解散","20250901035816"
"53137687","環球開發投資有限公司","","臺北市萬華區康定路82號2樓之3","1000000"," "," ","廢止","20250901035816"
"53140698","拓展運動實業有限公司","李O良","臺南市北區實踐里長榮路5段278號11樓之2","250000"," "," ","核准設立","20250901035816"
"53141394","三旺福有限公司","","新竹市東區關帝里南門街79號1樓","500000"," "," ","解散","20250901035816"
"53141824","瑪琪亞朵股份有限公司","鄭O琪","臺中市西屯區工業區九路10號1樓","28308949","2000000"," ","核准設立","20250901035816"
"53142555","寶證鐘錶有限公司","陳O仕","臺中市東勢區豐勢路494號","3000000"," "," ","核准設立","20250901035816"
"53142611","沅大順有限公司","","新竹市關東里光復路1段266號1樓","1000000"," "," ","解散","20250901035816"
"53143105","利得惠國際有限公司","黃O銘","臺北市內湖區行愛路77巷58號4樓","5000000"," "," ","核准設立","20250901035816"
"53143610","五福文教有限公司","張O寳","臺中市南區城隍里信義南街336號1樓","200000"," "," ","核准設立","20250901035816"
"53143908","凡德企業有限公司","","桃園市楊梅區永寧里福人路75巷30弄28號1樓","1500000"," "," ","解散","20250901035816"
"53144821","美立奇有限公司","","嘉義市西區竹圍里忠順一街28號1樓","5000000"," "," ","廢止","20250901035816"
"53145413","優式資產管理有限公司","石O宇","臺中市西屯區潮洋里青海南街35號","2000000"," "," ","核准設立","20250901035816"
"53145552","英立鐘錶有限公司","","南投縣埔里鎮南門里中山路二段330號1樓","3000000"," "," ","解散","20250901035816"
"53145954","義維力國際有限公司","林O來","新北市五股區中興路1段95巷28號(1樓)","3000000"," "," ","核准設立","20250901035816"
"53147051","力悅科技股份有限公司","鄭O妤","新北市新店區二十張路64號地下層","1000000","1000000"," ","核准設立","20250901035816"
"53148158","珩暢實業有限公司","游O鴻","臺中市烏日區榮泉里榮泉路39巷69號","3000000"," "," ","核准設立","20250901035816"
"53148328","仟詳實業有限公司","王O蓁","桃園市平鎮區祥安街95號1樓","3000000"," "," ","核准設立","20250901035816"
"53148621","曉玲貿易行銷有限公司","陳O玲","新北市中和區景平路634之16號（1樓）","2000000"," "," ","核准設立","20250901035816"
"53150323","欣禾興實業有限公司","","彰化縣彰化市西勢里忠孝街29號","200000"," "," ","解散","20250901035816"
"53150421","興旺鐘錶股份有限公司","","桃園市桃園區中正路191號","9000000","9000000"," ","解散","20250901035816"
"53150647","原拾有限公司","","臺中市南屯區向心路109號16樓之25","1000000"," "," ","解散","20250901035816"
"53152069","京虹股份有限公司","","臺中市北區頂厝里漢口路4段367號7樓","6000000","6000000"," ","解散","20250901035816"
"53153320","新紘鐘錶股份有限公司","盧O宏","新竹縣竹東鎮長春路2段29號1樓","4500000","4500000"," ","核准設立","20250901035816"
"53153460","見暉批發有限公司","李O德","花蓮縣花蓮市民政里中美路199、203號","29000000"," "," ","核准設立","20250901035816"
"53153594","強尼車庫有限公司","徐O凱","臺中市西屯區逢甲路19巷8號1樓","1000000"," "," ","核准設立","20250901035816"
"53156570","榮展國際有限公司","","臺中市南屯區大聖街115之1號","200000"," "," ","解散","20250901035816"
"53156826","玖泰五金有限公司","王O炎","臺中市大甲區朝陽里中山路一段1023號","4000000"," "," ","核准設立","20250901035816"
"53156847","寶妮萊服飾有限公司","","屏東縣東港鎮船頭里船頭路25-270號1樓","1000000"," "," ","解散","20250901035816"
"53158916","家家多媒體有限公司","","臺中市中區綠川里中山路17之3之1號","250000"," "," ","解散","20250901035816"
"53160223","順達物流有限公司","","新北市板橋區松柏街22巷3號","1000000"," "," ","解散","20250901035816"
"53160259","岩果有限公司","","臺中市北區文心路四段200號9樓之5","1000000"," "," ","解散","20250901035816"
"53160547","達雄科技有限公司","廖O成","臺中市南屯區春社里同安北巷8之1號1樓","2000000"," "," ","核准設立","20250901035816"
"53161243","岢儷國際有限公司","","桃園市桃園區龍壽街206巷17-1弄7號","1000000"," "," ","解散","20250901035816"
"53162215","文新婦嬰生活館有限公司","李O宗","新北市鶯歌區建國路161號(2樓)","15000000"," "," ","核准設立","20250901035816"
"53163002","臻淨科技有限公司","呂O元","臺南市安南區宜居路596號1樓","15000000"," "," ","核准設立","20250901035816"
"53163072","易智宇股份有限公司","楊O怡","臺北市中山區中山北路1段145號8樓","21660000","21660000"," ","核准設立","20250901035816"
"53165846","資普達企業有限公司","","基隆市暖暖區源遠路376號6樓","5000000"," "," ","廢止","20250901035816"
"53167020","米斯特國際企業股份有限公司","林O豪","臺中市西屯區市政北二路236號22樓之1","300000000","153900000"," ","核准設立","20250901035816"
"53167154","法頌有限公司","陳O伶","高雄市岡山區華園一路89巷7號1樓","3000000"," "," ","核准設立","20250901035816"
"53167921","泉聖科技有限公司","梁O聖","桃園市龍潭區龍星里龍青路48號3樓","10000000"," "," ","核准設立","20250901035816"
"53168610","平行宇宙創新服務有限公司","","桃園市龜山區山頂里4鄰明興街140巷4弄75號1樓","500000"," "," ","廢止","20250901035816"
"53168983","臻愛奕生有限公司","","新竹市東區西大路283號1樓","600000"," "," ","解散","20250901035816"
"53169913","愛魔豆創意行銷有限公司","","臺中市南屯區溝墘里文心路一段521號5樓","5000000"," "," ","解散","20250901035816"
"53170313","國王與皇后國際時尚娛樂有限公司","","臺中市南屯區河南路四段360號3樓之33","2300000"," "," ","解散","20250901035816"
"53170382","史汝樂有限公司","周O煌","高雄市鳳山區鳳頂路393巷19號1樓","2250000"," "," ","核准設立","20250901035816"
"53170572","和省錢有限公司","洪O","雲林縣臺西鄉台西村中山路46號","5000000"," "," ","核准設立","20250901035816"
"53170931","茂禎實業有限公司","陳O睿","桃園市桃園區大興里春日路1181號1樓","300000"," "," ","核准設立","20250901035816"
"53170989","祥聖食品有限公司","","桃園市平鎮區金星里中豐路南勢二段146號","130000"," "," ","解散","20250901035816"
"53172852","台灣百大觀光紀念品有限公司","","桃園市桃園區大有路660號1樓之2","70000"," "," ","廢止","20250901035816"
"53173141","台峒運動用品有限公司","","臺中市北屯區文心路4段801號1樓","500000"," "," ","解散","20250901035816"
"53173613","王品興業有限公司","","桃園市桃園區民富九街86-1號4樓","1000000"," "," ","解散","20250901035816"
"53178716","克勒可有限公司","鍾O源","桃園市中壢區石頭里建國路55號","1000000"," "," ","核准設立","20250901035816"
"53179187","廣匯通有限公司","賴O宏","新北市中和區連城路238號3樓之1","3000000"," "," ","核准設立","20250901035816"
"53179671","元本鮮肉丸有限公司","","新北市樹林區坡內里光明街2巷10號5樓","200000"," "," ","解散","20250901035816"
"53179721","華盛國際科技有限公司","曾O森","臺北市大安區信義路4段45號10樓之1","360000"," "," ","核准設立","20250901035816"
"53181352","金品百貨有限公司","","臺北市大同區迪化街2段426號1樓","200000"," "," ","廢止","20250901035816"
"53181711","友益興業有限公司","陳O仁","新北市三重區三和路3段151巷23號3樓","1000000"," "," ","核准設立","20250901035816"
"53181923","麒譯實業有限公司","施O季","新北市中和區國光街112巷10號1樓","10000000"," "," ","核准設立","20250901035816"
"53182704","喜樂服飾有限公司","杜O蓉","新北市汐止區福德一路5號14樓","50000"," "," ","核准設立","20250901035816"
"53182970","君成國際有限公司","","新北市新莊區中信里4鄰中信街62號3樓","2000000"," "," ","解散","20250901035816"
"53183008","昶恩禮品有限公司","","新北市中和區民享里民享街89巷4弄14之4號","888000"," "," ","解散","20250901035816"
"53183078","优娜精品有限公司","","新北市永和區永和路2段88號","500000"," "," ","解散","20250901035816"
"53184169","愛世代有限公司","盧O熙","新北市三重區三和路4段155巷36號2樓","200000"," "," ","核准設立","20250901035816"
"53184196","創瑋企業有限公司","","新北市八里區仁愛路197號(2樓)","5000000"," "," ","解散","20250901035816"
"53184365","海豐國際物流有限公司","","新北市鶯歌區國際二路4巷16號4樓","3000000"," "," ","廢止","20250901035816"
"53184506","威晶照明科技股份有限公司","林O琛","新北市蘆洲區中正路109巷15號6樓","10000000","10000000"," ","核准設立","20250901035816"
"53185006","艾羅企業有限公司","鄭O穎","臺北市中山區渭水路3巷36號6樓之4","500000"," "," ","核准設立","20250901035816"
"53185343","世盟國際文教股份有限公司","","新北市樹林區東榮街92號4樓","3000000","3000000"," ","解散","20250901035816"
"53186814","坤達資產管理股份有限公司","","新北市新莊區昌平里中山路1段109號19樓之6","3600000","3600000"," ","解散","20250901035816"
"53187314","虎眼資訊有限公司","","新北市三重區光復路1段47號5樓之4","600000"," "," ","解散","20250901035816"
"53187905","澄奇行銷數位股份有限公司","","新北市蘆洲區長榮路179號13樓","5000000","5000000"," ","解散","20250901035816"
"53188593","向羊國際貿易有限公司","","新北市中和區復興路268號12樓之21","500000"," "," ","解散","20250901035816"
"53189122","大展開發事業有限公司","","雲林縣斗六市天津路30號","500000"," "," ","解散","20250901035816"
"53189306","尚允順興業有限公司","葉O彣","新北市土城區延吉里和城路2段231號之1","300000"," "," ","核准設立","20250901035816"
"53189452","科登國際實業有限公司","林O軒","臺北市內湖區金龍路228號4樓","1000000"," "," ","核准設立","20250901035816"
